#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
31.2%	15620000	-930325.2620894709	300.46431880028405	474
31.3%	15630000	-932723.9335957943	299.8877434189617	474
31.3%	15640000	-931396.1979577271	303.0498974239023	474
31.3%	15650000	-931200.6854266427	301.37245922896216	474
31.3%	15660000	-931032.1859301068	301.3355827417859	474
31.3%	15670000	-929652.5339684952	298.1345109342767	474
31.4%	15680000	-929169.5581518151	300.873573230489	474
31.4%	15690000	-931905.8630137155	301.13265001281917	474
31.4%	15700000	-931845.4443266643	300.9551899900395	474
31.4%	15710000	-930068.7475451315	299.07703024140204	474
31.4%	15720000	-929960.9972966206	300.3073095496074	474
31.5%	15730000	-930454.4298383379	301.9724636551627	474
31.5%	15740000	-929598.6853752183	302.7487552483925	474
31.5%	15750000	-930298.540285679	299.9644423716924	474
31.5%	15760000	-930320.1683239718	299.3261369215241	474
31.5%	15770000	-929399.3115006168	302.5662218429765	474
31.6%	15780000	-931208.2053007404	300.28345560680634	474
31.6%	15790000	-931293.2840716215	300.9347957602185	474
31.6%	15800000	-930062.6754451734	300.6400359322846	474
31.6%	15810000	-933053.3434156599	299.8308658288818	474
31.6%	15820000	-931922.7572440109	300.3876616345771	474
31.7%	15830000	-931446.8420265149	301.028036679212	474
31.7%	15840000	-930644.8695426048	300.0343539703594	474
31.7%	15850000	-930540.3794822786	300.21214477158935	474
31.7%	15860000	-931407.8491213294	299.9975956955264	474
31.7%	15870000	-929346.0830959119	301.26685243455915	474
31.8%	15880000	-930603.7034751885	300.121474318783	474
31.8%	15890000	-930145.2190275155	298.7629656984266	474
31.8%	15900000	-930880.9736276311	302.27655306786073	474
31.8%	15910000	-930431.1319242679	298.86529412806453	474
31.8%	15920000	-929064.8936490752	299.5622935528129	474
31.9%	15930000	-932952.3168762601	299.6986961562602	474
31.9%	15940000	-929797.5347761828	302.4050981034992	474
31.9%	15950000	-931867.762470921	299.43340587956817	474
31.9%	15960000	-930743.2459956151	301.6261540250031	474
31.9%	15970000	-931471.451776607	299.1363707747845	474
32.0%	15980000	-930774.2015814371	299.42395208396636	474
32.0%	15990000	-930568.1228055046	301.0796245226895	474
32.0%	16000000	-930923.5619515651	301.8577361910887	474
32.0%	16010000	-930892.854037656	300.6395111148163	474
32.0%	16020000	-931528.8040356184	300.55655041663425	474
32.1%	16030000	-930893.9067062712	299.1525915827235	474
32.1%	16040000	-931312.1341820718	299.3084854113026	474
32.1%	16050000	-928917.573240099	300.57601104955774	474
32.1%	16060000	-929352.7902559657	300.5582364123479	474
32.1%	16070000	-929569.452986245	299.2555831133817	474
32.2%	16080000	-930889.8542933697	300.67497195212354	474
32.2%	16090000	-929936.2270416799	300.6485404021931	474
32.2%	16100000	-931384.1422763881	300.36521906870115	474
32.2%	16110000	-929386.1628503702	299.53240724377974	474
32.2%	16120000	-931298.679921574	299.7281938903201	474
32.3%	16130000	-930209.7956492803	300.6073142349909	474
32.3%	16140000	-930837.2016375414	301.09239916063103	474
32.3%	16150000	-932698.3557333136	301.0524735435892	474
32.3%	16160000	-931163.3282517833	302.3868278704127	474
32.3%	16170000	-931893.7299273266	301.04516599362927	474
32.4%	16180000	-931370.1735033654	300.02104110352514	474
32.4%	16190000	-931966.4856403572	301.15564182279263	474
32.4%	16200000	-932107.2869987902	300.07331590734776	474
32.4%	16210000	-931355.9115027315	301.1159067224632	474
32.4%	16220000	-932264.8260740153	299.65972472136104	474
32.5%	16230000	-930377.9249914829	300.02868481170026	474
32.5%	16240000	-932648.634844549	301.0001668787912	474
32.5%	16250000	-930989.0007976461	301.32556948048983	474
32.5%	16260000	-931363.6730141123	298.84200318136203	474
32.5%	16270000	-931855.2531163478	301.7550929242701	474
32.6%	16280000	-930658.9194700648	302.0138598076265	474
32.6%	16290000	-929971.5429214421	299.2486771887969	474
32.6%	16300000	-929938.4031501431	298.1879254014709	474
32.6%	16310000	-930478.4729114738	298.45587929869924	474
32.6%	16320000	-931698.9196225726	297.5198241669898	474
32.7%	16330000	-929440.362714522	300.9798110175823	474
32.7%	16340000	-929722.7798623927	302.3125674409659	474
32.7%	16350000	-931335.6284489343	298.1652228709844	474
32.7%	16360000	-930037.6420583371	300.48118194455105	474
32.7%	16370000	-932009.6612135652	299.57466620529357	474
32.8%	16380000	-930531.5526424632	300.33671096854215	474
32.8%	16390000	-930686.9975961079	300.37405852117433	474
32.8%	16400000	-931577.6701023309	300.12711150298446	474
32.8%	16410000	-931460.6226784717	300.5902948976017	474
32.8%	16420000	-930893.8927715723	300.7883298205156	474
32.9%	16430000	-931684.8775700498	299.11073069396525	474
32.9%	16440000	-929431.377040504	300.05270444546824	474
32.9%	16450000	-931230.3535744031	301.4924303303834	474
32.9%	16460000	-931367.3506084075	300.676157768087	474
32.9%	16470000	-929805.9520293358	301.09264345253183	474
33.0%	16480000	-929541.2509859316	303.9106380322266	474
33.0%	16490000	-932035.7043987135	299.90647611258356	474
33.0%	16500000	-931088.7622078448	299.7733286078962	474
33.0%	16510000	-930421.4003789243	302.3327864952725	474
33.0%	16520000	-930354.9477907377	300.24554778160865	474
33.1%	16530000	-930489.7729905131	298.98940277140093	474
33.1%	16540000	-930996.7034274829	300.8949949763134	474
33.1%	16550000	-931099.020707305	300.42205325176377	474
33.1%	16560000	-928389.2596852584	300.31253517207364	474
33.1%	16570000	-930833.3855081941	300.6564935684833	474
33.2%	16580000	-929872.1386126359	300.9427538283876	474
33.2%	16590000	-931773.1338847559	300.08220018710017	474
33.2%	16600000	-932088.951403697	299.75794743039205	474
33.2%	16610000	-929824.9459516052	299.9663343063622	474
33.2%	16620000	-928950.8203483606	297.6299011509304	474
33.3%	16630000	-929270.2385186725	298.6621438232004	474
33.3%	16640000	-930783.2263501287	299.5269054992163	474
33.3%	16650000	-930764.2785310596	301.771494854145	474
33.3%	16660000	-929991.6047801152	301.21739448242977	474
33.3%	16670000	-929540.5599393761	299.3165320799621	474
33.4%	16680000	-930511.2326892004	298.46049909800945	474
33.4%	16690000	-928845.4470271431	298.197733285442	474
33.4%	16700000	-931702.6577132647	298.83706903293717	474
33.4%	16710000	-930555.7635189793	298.14725468683	474
33.4%	16720000	-931633.7870246656	300.46687859197283	474
33.5%	16730000	-931415.361240631	300.12579166345625	474
33.5%	16740000	-930384.3152902443	299.1742247711024	474
33.5%	16750000	-928899.5536137545	301.02578244038887	474
33.5%	16760000	-929452.668806287	301.25071763785354	474
33.5%	16770000	-929918.4295120975	298.3602964089773	474
33.6%	16780000	-931325.2730233744	300.0422274450486	474
33.6%	16790000	-930948.9233836513	300.28167345238813	474
33.6%	16800000	-930413.8720834153	300.49638635536724	474
33.6%	16810000	-929315.7625173419	300.19645011607093	474
33.6%	16820000	-930255.8796198606	302.7767831158862	474
33.7%	16830000	-930960.267737064	299.8588405247858	474
33.7%	16840000	-931497.8730181232	299.8512853222821	474
33.7%	16850000	-931105.559484059	299.9820486545354	474
33.7%	16860000	-930558.4348926432	297.20176309045445	474
33.7%	16870000	-930645.5006658463	301.5053979586827	474
33.8%	16880000	-930129.1971476409	299.5882926344767	474
33.8%	16890000	-931712.478620939	299.9495522909945	474
33.8%	16900000	-930418.3115188461	299.70821523393494	474
33.8%	16910000	-931211.4864552631	300.8305061195744	474
33.8%	16920000	-929615.1942071286	300.8401424180593	474
33.9%	16930000	-929744.3031294909	300.08708716298025	474
33.9%	16940000	-928915.4249936282	300.36503998700334	474
33.9%	16950000	-930433.3642644384	301.0196860233517	474
33.9%	16960000	-931642.2561607151	300.9626773650905	474
33.9%	16970000	-930326.6672753845	298.9416165595732	474
34.0%	16980000	-930971.0818857816	299.62053566479744	474
34.0%	16990000	-930155.8704054165	301.183898410555	474
34.0%	17000000	-930678.0393220941	300.4700713964777	474
34.0%	17010000	-931947.1060959534	300.06116184271684	474
34.0%	17020000	-930089.7260773489	299.4863094075612	474
34.1%	17030000	-931203.5075317076	300.8621074666569	474
34.1%	17040000	-930491.9324678923	300.6771556146519	474
34.1%	17050000	-929512.4158678534	300.3417144614148	474
34.1%	17060000	-930707.6183032831	300.6287072321914	474
34.1%	17070000	-932305.2250772151	299.37517703528306	474
34.2%	17080000	-929313.7688681455	301.3036811198629	474
34.2%	17090000	-928787.9906362263	300.27960002880025	474
34.2%	17100000	-931229.5799472262	303.1250328089081	474
34.2%	17110000	-929979.2335461262	298.891706551976	474
34.2%	17120000	-930347.1363500138	300.6008894839747	474
34.3%	17130000	-931400.9357733945	300.6435595148245	474
34.3%	17140000	-931246.6837313417	298.703572978175	474
34.3%	17150000	-931607.6190141761	299.85193134870104	474
34.3%	17160000	-930075.0362055176	299.0496898442065	474
34.3%	17170000	-929991.670471977	300.5862509213975	474
34.4%	17180000	-931251.4238546342	298.95109144755287	474
34.4%	17190000	-929139.3217228968	300.11878021622493	474
34.4%	17200000	-930457.8806859083	298.2291275846919	474
34.4%	17210000	-931184.2684348105	301.4331446178841	474
34.4%	17220000	-929473.718940347	301.28455148152364	474
34.5%	17230000	-931203.2042711186	301.3661373648119	474
34.5%	17240000	-929132.5524935322	300.8810913494227	474
34.5%	17250000	-930703.9146340322	301.1390555223863	474
34.5%	17260000	-931829.542550379	298.8974677780859	474
34.5%	17270000	-931633.7769503412	301.0378351101561	474
34.6%	17280000	-932809.4545871732	300.5448551388785	474
34.6%	17290000	-931639.2956802198	297.62887784643397	474
34.6%	17300000	-929548.9878628924	298.8138485334457	474
34.6%	17310000	-930277.4425103469	298.0812656544663	474
34.6%	17320000	-930884.9611039781	302.3580070047854	474
34.7%	17330000	-930997.1074474938	299.4846873222119	474
34.7%	17340000	-931625.5955164582	300.0186955479659	474
34.7%	17350000	-930538.6094314684	301.18035041742695	474
34.7%	17360000	-929735.2865537093	298.40161855701194	474
34.7%	17370000	-927551.5810360191	299.10210905878785	474
34.8%	17380000	-931296.1654068511	300.1916106474732	474
34.8%	17390000	-931356.1418918706	300.7181433472243	474
34.8%	17400000	-930421.788009969	299.1835615740309	474
34.8%	17410000	-929252.7501372462	299.0561093692091	474
34.8%	17420000	-929723.4609520491	300.24893533647037	474
34.9%	17430000	-929392.4447721574	302.77615658245367	474
34.9%	17440000	-930094.9252987094	300.19909722303066	474
34.9%	17450000	-930150.3427095083	301.0833841935854	474
34.9%	17460000	-930061.9866842902	300.42767904319373	474
34.9%	17470000	-931343.7616053429	300.0542045233558	474
35.0%	17480000	-930059.0477873115	300.7414046149893	474
35.0%	17490000	-932161.7373793838	300.59600640495904	474
35.0%	17500000	-929993.2057542824	301.41574205178983	474
35.0%	17510000	-930056.4684643899	298.7534484134093	474
35.0%	17520000	-929550.284348506	300.8451050574178	474
35.1%	17530000	-930933.7731705788	298.8839333062107	474
35.1%	17540000	-930753.956232571	301.4591313483216	474
35.1%	17550000	-932472.8565265164	301.4268549668277	474
35.1%	17560000	-930725.0936381957	299.45850108231366	474
35.1%	17570000	-930007.7536934381	301.12533926325364	474
35.2%	17580000	-930278.713113274	298.8422422615035	474
35.2%	17590000	-931155.5988854594	301.8054001080799	474
35.2%	17600000	-930307.5117217326	298.7442442480042	474
35.2%	17610000	-928781.8070895835	299.1969017379562	474
35.2%	17620000	-932065.3376168786	300.53244827453483	474
35.3%	17630000	-930615.3623602889	301.240730653995	474
35.3%	17640000	-930124.6055736868	299.56737262683447	474
35.3%	17650000	-930701.2312754532	298.88041903094575	474
35.3%	17660000	-931484.949137541	300.8332424543101	474
35.3%	17670000	-931993.4028179222	303.05242139681116	474
35.4%	17680000	-931586.9989777128	299.78230971737054	474
35.4%	17690000	-930415.1613790672	301.65611428083866	474
35.4%	17700000	-928830.306103759	299.8060679114214	474
35.4%	17710000	-932025.9238577299	301.8412643228564	474
35.4%	17720000	-931722.4694654336	299.97271780359324	474
35.5%	17730000	-930907.9985320712	301.6568471393971	474
35.5%	17740000	-932566.759971472	298.56298999709696	474
35.5%	17750000	-929779.6913367715	300.4552588552988	474
35.5%	17760000	-930696.425708943	299.53090939724854	474
35.5%	17770000	-930604.5522866296	299.07893187674335	474
35.6%	17780000	-928930.347750043	302.4212314878496	474
35.6%	17790000	-930480.8818493863	300.6160455756583	474
35.6%	17800000	-930181.6050199214	299.57792948778507	474
35.6%	17810000	-931953.849154409	301.01393478148213	474
35.6%	17820000	-930063.4482024712	300.936753030094	474
35.7%	17830000	-930513.5127144805	301.26177020484477	474
35.7%	17840000	-930192.242068213	299.129818076979	474
35.7%	17850000	-932080.8729612501	300.26409402920183	474
35.7%	17860000	-928626.9435428632	299.5818564074762	474
35.7%	17870000	-930455.6571797468	298.7938461912898	474
35.8%	17880000	-930217.2886568336	299.98750192840293	474
35.8%	17890000	-930401.8361864751	299.86355443141815	474
35.8%	17900000	-931575.8618222196	299.0745903302896	474
35.8%	17910000	-929798.7644111491	300.3270831231274	474
35.8%	17920000	-930923.7265264066	298.48531248613153	474
35.9%	17930000	-931516.9543062863	299.6644971985002	474
35.9%	17940000	-929556.2339591207	300.05943962306765	474
35.9%	17950000	-929305.3017073399	300.71921003102676	474
35.9%	17960000	-931629.3581948364	299.1396637900583	474
35.9%	17970000	-929728.0584172304	301.49913898967236	474
36.0%	17980000	-931074.1501832325	300.97827695928396	474
36.0%	17990000	-931256.6094583618	298.74017692173845	474
36.0%	18000000	-930236.5422081454	300.54152622225115	474
36.0%	18010000	-931133.763644293	298.63835309912344	474
36.0%	18020000	-931824.5567006143	299.2838278726931	474
36.1%	18030000	-930230.7549000974	300.5534154045225	474
36.1%	18040000	-932069.1475307681	301.30054255342014	474
36.1%	18050000	-930051.3542683003	300.2617871294182	474
36.1%	18060000	-930831.9244433632	298.3134349205608	474
36.1%	18070000	-930365.4465541714	299.5880353940511	474
36.2%	18080000	-932133.4027762539	298.2548518956368	474
36.2%	18090000	-930477.7780945748	300.9756265338914	474
36.2%	18100000	-929625.3914938113	300.7013454136767	474
36.2%	18110000	-930476.6341169933	300.1336967702692	474
36.2%	18120000	-929682.8108536131	300.99572134336745	474
36.3%	18130000	-930308.6892928858	301.223269456818	474
36.3%	18140000	-928959.6079176422	300.2814571447033	474
36.3%	18150000	-931300.8403062914	300.12245649933345	474
36.3%	18160000	-929498.7016417393	298.2918935020134	474
36.3%	18170000	-932304.46275756	299.1418776943613	474
36.4%	18180000	-930303.2814721605	298.775002402697	474
36.4%	18190000	-931184.4715029974	299.67089115337336	474
36.4%	18200000	-931193.9560718527	300.169745413653	474
36.4%	18210000	-931388.0582872252	302.98677849086187	474
36.4%	18220000	-928888.7688091416	299.6538860749918	474
36.5%	18230000	-929067.0206000395	300.8732126874485	474
36.5%	18240000	-930892.2284773481	300.73285015180505	474
36.5%	18250000	-931633.491149453	302.4343349839758	474
36.5%	18260000	-931526.6526020542	300.44991218010296	474
36.5%	18270000	-930564.0806908286	302.6036191573535	474
36.6%	18280000	-930820.3996440661	300.79870220125247	474
36.6%	18290000	-930444.6551135033	299.920216305933	474
36.6%	18300000	-930227.00530349	300.9222272612883	474
36.6%	18310000	-931191.5089914277	300.3326531964013	474
36.6%	18320000	-931249.9160734438	299.628780189441	474
36.7%	18330000	-929356.8779690024	301.16134379668296	474
36.7%	18340000	-931565.2850072505	301.40277769392856	474
36.7%	18350000	-931235.4422610216	299.49584340977106	474
36.7%	18360000	-930558.6889231172	301.4560104742907	474
36.7%	18370000	-930269.1432465096	298.8245096629689	474
36.8%	18380000	-930945.6427884237	299.66226210341654	474
36.8%	18390000	-930558.3610083871	301.8980741242846	474
36.8%	18400000	-930986.9621857819	299.19232473092353	474
36.8%	18410000	-933345.7319060303	301.1521876540788	474
36.8%	18420000	-930313.8017175938	300.15638143394807	474
36.9%	18430000	-930457.7483405466	302.51265828296295	474
36.9%	18440000	-930981.1612230865	301.3558052150154	474
36.9%	18450000	-930109.6368808257	300.91956508334675	474
36.9%	18460000	-930747.5466701086	300.9437662707919	474
36.9%	18470000	-930528.3634430431	298.93670452219123	474
37.0%	18480000	-931851.0884651775	300.09552038826365	474
37.0%	18490000	-932834.9795415471	299.55716354480955	474
37.0%	18500000	-931624.4682798157	303.0764517542345	474
37.0%	18510000	-931190.0709662787	301.8440111385834	474
37.0%	18520000	-932290.58463465	299.83244344032505	474
37.1%	18530000	-931223.8849479491	299.5169293125886	474
37.1%	18540000	-929563.1356134606	299.6638343856351	474
37.1%	18550000	-930552.0965061225	300.3376352955414	474
37.1%	18560000	-930348.5042611337	301.2834747533829	474
37.1%	18570000	-929501.6250886447	300.0889551032195	474
37.2%	18580000	-929640.3143144813	302.2273284470095	474
37.2%	18590000	-931414.6187084685	303.05421522223486	474
37.2%	18600000	-931031.112490986	300.1740542248862	474
37.2%	18610000	-930897.0840323893	298.28013981664355	474
