#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
5.1%	512000	-885623.5115073123	298.90352530417914	507
5.1%	513000	-885475.481094229	297.9368102626292	507
5.1%	514000	-885232.1902448684	301.46253402876727	507
5.2%	515000	-884415.525191132	300.47066230591355	507
5.2%	516000	-883606.2430998064	299.30749104294586	508
5.2%	517000	-884116.8098350498	299.7350390265454	508
5.2%	518000	-883726.145037076	300.730224411937	508
5.2%	519000	-884799.9314558939	299.2454902810552	508
5.2%	520000	-885661.1913922606	297.90391534482256	507
5.2%	521000	-884390.185699001	298.9433269642524	507
5.2%	522000	-885253.9305997444	301.78895078235774	507
5.2%	523000	-884624.6797431242	297.8188530778303	507
5.2%	524000	-885975.4722451316	300.50316354705166	507
5.2%	525000	-885547.2800502935	301.3238571723258	507
5.3%	526000	-884112.8518014876	297.980456975092	507
5.3%	527000	-884059.9538989388	302.084631176265	508
5.3%	528000	-885018.3807876534	299.9917024090005	508
5.3%	529000	-884189.6140134046	301.23017424223167	508
5.3%	530000	-884087.8943337803	300.5472232974402	507
5.3%	531000	-885969.0022991295	300.4357315736229	507
5.3%	532000	-885675.8346897536	298.6737471751407	507
5.3%	533000	-883748.8866932453	298.75922979242927	507
5.3%	534000	-883941.1461144998	299.1447151287827	508
5.3%	535000	-884378.4153059414	299.8323161876391	508
5.4%	536000	-884371.3500168389	299.7062014065179	508
5.4%	537000	-885060.1222487385	299.59832878011116	508
5.4%	538000	-883986.6047200467	303.10524003441077	508
5.4%	539000	-883687.1783038974	298.99740698930003	508
5.4%	540000	-884251.8377652033	299.8824274875141	507
5.4%	541000	-885699.0619568909	299.16158117045507	507
5.4%	542000	-885237.1286357283	300.2205811580455	507
5.4%	543000	-885918.0863936683	298.8928926643901	507
5.4%	544000	-886022.6015063529	300.29799305489774	508
5.5%	545000	-885374.0507615027	299.0303140098823	508
5.5%	546000	-885032.3260135176	299.8263585560064	508
5.5%	547000	-883766.7636513747	301.6564233783603	508
5.5%	548000	-884056.9891169276	301.0828484049743	508
5.5%	549000	-884847.5487912083	299.8089336861306	508
5.5%	550000	-886005.9875831176	301.79211021471815	507
5.5%	551000	-885572.1365164113	300.380775747827	507
5.5%	552000	-885696.9628993436	299.7318453178545	507
5.5%	553000	-884428.0897246981	298.6193202877514	507
5.5%	554000	-884299.7865772909	300.3607810317323	508
5.5%	555000	-884660.0340751885	301.4897287209443	508
5.6%	556000	-884790.8766174093	301.0949130645531	508
5.6%	557000	-885370.0539683201	299.30923661973486	508
5.6%	558000	-883517.6639996907	301.4924177582422	508
5.6%	559000	-883947.6039386438	301.0097576289002	508
5.6%	560000	-884015.6049838839	297.8605533934679	507
5.6%	561000	-884649.4215209419	301.68167826969386	507
5.6%	562000	-883555.1652851445	298.9955093757577	507
5.6%	563000	-884978.2355870144	301.57980533540865	507
5.6%	564000	-884487.5205511418	298.0020939862829	508
5.7%	565000	-884539.8083617841	300.7505418572538	508
5.7%	566000	-883554.4891523733	299.3342654184156	508
5.7%	567000	-884875.885740973	298.9852036857746	508
5.7%	568000	-883774.4849189101	298.80345395243694	508
5.7%	569000	-884382.8771296763	298.9099674712384	508
5.7%	570000	-884864.4392697248	300.6115474304841	507
5.7%	571000	-884161.0253895167	300.09116510262	507
5.7%	572000	-885521.6842360464	300.49187572513324	507
5.7%	573000	-884064.25813813	299.2078965960419	507
5.7%	574000	-885675.1577313999	299.7562241308414	507
5.8%	575000	-885050.4529246972	300.27735724621056	508
5.8%	576000	-885888.4210335505	300.29312313677013	508
5.8%	577000	-884498.0195688112	301.66003866830414	508
5.8%	578000	-885805.5579913757	300.36867392309955	508
5.8%	579000	-886541.1004113634	301.96791345431944	508
5.8%	580000	-884972.9358124495	301.2567704022461	508
5.8%	581000	-884892.2815527627	301.50523424531843	508
5.8%	582000	-883182.561888962	302.9745084939808	508
5.8%	583000	-882797.1308883163	301.2562394423054	508
5.8%	584000	-885666.0232334537	301.23989093819966	508
5.8%	585000	-885315.5697922199	300.01336560845795	508
5.9%	586000	-886540.593652897	302.0271474806843	508
5.9%	587000	-885176.0848742956	301.4393203879955	508
5.9%	588000	-884131.4370476939	299.8948879959307	508
5.9%	589000	-886409.5650664982	301.54947131278135	508
5.9%	590000	-884643.2829257231	298.11447141624944	508
5.9%	591000	-884119.9851229633	302.15498570321756	507
5.9%	592000	-883672.8779501528	298.87870421547296	508
5.9%	593000	-885165.43003126	301.3179363921397	508
5.9%	594000	-884101.9348091469	300.38400335722343	508
6.0%	595000	-884873.8505319287	300.16992176974514	508
6.0%	596000	-885105.5345853386	298.8042876398788	508
6.0%	597000	-886328.0598084293	300.63935323624355	508
6.0%	598000	-885718.6585912313	300.28139079555655	508
6.0%	599000	-884880.9461587486	301.2742231308843	508
6.0%	600000	-885549.6582537051	300.4874104827022	508
6.0%	601000	-883453.542010929	299.28876069209383	508
6.0%	602000	-883449.2001914182	301.45658614683794	508
6.0%	603000	-884859.0267942869	300.73152896506076	508
6.0%	604000	-884370.4493798255	301.2374662713799	508
6.0%	605000	-883258.4281255361	300.9497684338926	508
6.1%	606000	-883861.4390870505	298.43495601764056	508
6.1%	607000	-883819.0790969664	301.3094325630087	508
6.1%	608000	-884892.486430048	300.1581793552594	508
6.1%	609000	-882724.7665350926	298.64891475646664	508
6.1%	610000	-885962.2569568874	300.8014468925988	507
6.1%	611000	-884968.9097773382	300.4232825777647	507
6.1%	612000	-884360.1997844502	300.79015695272864	508
6.1%	613000	-883287.2401573258	299.05844095098263	508
6.1%	614000	-884432.8760078903	298.9024532048343	508
6.2%	615000	-885758.3154792832	300.40275200188074	508
6.2%	616000	-884892.0423519607	303.08329152606893	508
6.2%	617000	-885063.7798573282	299.0638616127354	508
6.2%	618000	-885193.5414439007	300.67686732465097	508
6.2%	619000	-884901.6006682385	300.86389725115714	508
6.2%	620000	-884404.8842489822	296.2918065082589	507
6.2%	621000	-883462.65706165	300.33351546531895	507
6.2%	622000	-882780.8444699361	300.9989629655894	507
6.2%	623000	-882865.2712045736	301.08406876509235	507
6.2%	624000	-882800.8456451553	301.00657430251476	508
6.2%	625000	-884860.7561607286	301.3591220763391	508
6.3%	626000	-884214.3338844958	299.86373627860223	508
6.3%	627000	-885070.964611256	300.0785993617716	508
6.3%	628000	-885039.4359594295	300.20459141196636	508
6.3%	629000	-886265.410671615	299.2808583548811	508
6.3%	630000	-886522.6356360051	301.5586277669395	508
6.3%	631000	-885681.7990031694	300.20547557350466	508
6.3%	632000	-884653.2607544307	301.50730364440784	508
6.3%	633000	-883517.9503008449	300.4951396345721	508
6.3%	634000	-884557.408136656	301.09703265753456	508
6.3%	635000	-884451.9764035307	298.66578906852106	508
6.4%	636000	-884596.6686998922	300.3281985180835	508
6.4%	637000	-883575.2484460454	299.5970569645915	508
6.4%	638000	-884751.8814835516	300.63730294911704	508
6.4%	639000	-882559.0754951639	298.6754410206066	508
6.4%	640000	-884120.8918359079	299.1396549849306	507
6.4%	641000	-883871.8400861332	300.6184911314676	507
6.4%	642000	-884249.9289646228	298.78583882744647	508
6.4%	643000	-884176.301604589	300.8247172428226	508
6.4%	644000	-883841.4231670112	301.2252852879054	508
6.5%	645000	-884084.5815313128	301.84940986912085	508
6.5%	646000	-884307.2026325073	300.00017081071763	508
6.5%	647000	-883489.1047909157	301.75015465326055	508
6.5%	648000	-885333.5091092056	301.6794600404941	508
6.5%	649000	-884905.1972567579	300.3649924522971	508
6.5%	650000	-885708.6003131471	298.3441059877201	507
6.5%	651000	-885002.7408173499	301.9945367204534	507
6.5%	652000	-883907.1772755464	299.97654253756673	507
6.5%	653000	-884624.2766138092	300.26810544274167	508
6.5%	654000	-885498.5853297929	300.792787717655	508
6.5%	655000	-884757.2363359276	300.70449269071537	508
6.6%	656000	-884598.1580780228	300.6682982695082	508
6.6%	657000	-882536.0339222029	299.92598458385527	508
6.6%	658000	-884786.7365770191	300.5103170089958	508
6.6%	659000	-883856.5291114585	297.935032892425	508
6.6%	660000	-886070.9093708256	297.91819225172554	507
6.6%	661000	-885304.5283789434	298.88175521415496	507
6.6%	662000	-885381.6363210096	297.7063640120607	507
6.6%	663000	-884784.0744030918	300.10621453099594	507
6.6%	664000	-883040.5310245673	300.58691643369707	507
6.7%	665000	-883207.8689106363	301.7097464633108	508
6.7%	666000	-884532.4888039785	301.4679782542539	508
6.7%	667000	-885823.466079622	299.9453373486526	508
6.7%	668000	-886153.3422491415	298.30950379854806	508
6.7%	669000	-885014.5156323076	300.1577150245377	508
6.7%	670000	-885608.3384633823	301.4186818765776	507
6.7%	671000	-885865.3232987099	298.5259551153532	507
6.7%	672000	-885309.0727264388	301.62333287134174	507
6.7%	673000	-884554.7648147121	301.88729264852236	507
6.7%	674000	-884924.1656657876	298.4480158844003	507
6.8%	675000	-884447.8549794094	299.81725705033466	507
6.8%	676000	-884945.0038731215	300.4062866372244	508
6.8%	677000	-884718.2811713475	298.3017153429142	508
6.8%	678000	-884015.288276135	300.7585755285235	508
6.8%	679000	-883900.600444682	299.0887812511601	508
6.8%	680000	-885145.0251126885	302.2725784873473	507
6.8%	681000	-884402.0160262794	301.2123538935763	507
6.8%	682000	-883294.748403463	301.2079551386518	507
6.8%	683000	-883268.3387343446	302.0005810312561	507
6.8%	684000	-883917.7999793645	299.6343665587675	507
6.8%	685000	-884181.7410468291	300.99852739714015	508
6.9%	686000	-884682.3811939796	301.8774939155398	508
6.9%	687000	-886135.6180552719	299.2740274146532	508
6.9%	688000	-884992.5268532136	301.0440305240179	508
6.9%	689000	-884198.2809760151	299.3423674437448	508
6.9%	690000	-885766.9515544781	300.08369390473064	507
6.9%	691000	-885547.9291323316	299.31123040639056	507
6.9%	692000	-884118.6530267764	298.17088521015876	507
6.9%	693000	-884164.4301172583	300.0528292864781	507
6.9%	694000	-883924.1024711723	300.9632454205146	507
7.0%	695000	-884732.6649501584	299.322770281086	508
7.0%	696000	-885628.2892258111	301.0679379378387	508
7.0%	697000	-883755.3906737049	299.3161396082506	508
7.0%	698000	-883207.4448915888	302.2038240393526	508
7.0%	699000	-883178.7373668295	301.05496073865817	508
7.0%	700000	-884383.4757177318	299.02341717265955	507
7.0%	701000	-882855.9180628243	301.23409875136366	507
7.0%	702000	-884865.1609989405	301.3920847095557	507
7.0%	703000	-885100.7592568197	299.7810598071503	507
7.0%	704000	-885281.5125965173	299.9405657400406	507
7.0%	705000	-884281.9439147795	299.97562567127596	507
7.1%	706000	-885982.3441904616	300.6099604541247	507
7.1%	707000	-885452.0392538509	302.1695321981083	508
7.1%	708000	-885534.3900382058	299.58474632539384	508
7.1%	709000	-884060.7196067958	299.0496734920215	508
7.1%	710000	-884934.405324392	299.1184392217496	507
7.1%	711000	-884099.9942127508	299.76797021462687	507
7.1%	712000	-884790.0811367789	302.16300795704075	507
7.1%	713000	-884454.7669745646	299.3781386036303	507
7.1%	714000	-884143.8440717258	300.15387431708456	507
7.2%	715000	-882850.4143522051	300.37335952031816	507
7.2%	716000	-884944.517499161	300.9877586448895	507
7.2%	717000	-884728.2375374921	300.69077604101375	507
7.2%	718000	-885441.0592549792	301.2120786398335	508
7.2%	719000	-886026.8715421893	299.46410003876997	508
7.2%	720000	-885062.6401916319	301.6293182541828	507
7.2%	721000	-884862.6549724624	301.2891275387823	507
7.2%	722000	-883672.0787947457	301.1892567066555	507
7.2%	723000	-884745.2053909726	303.2523163794638	507
7.2%	724000	-882075.4794054767	299.842749534851	507
7.2%	725000	-883645.9585201936	301.51070545281146	507
7.3%	726000	-883417.3824308002	300.6525039777283	507
7.3%	727000	-884192.6701323683	301.8266224341805	507
7.3%	728000	-885135.3044177517	300.19662407561975	508
7.3%	729000	-884140.9757922948	300.79076968445065	508
7.3%	730000	-884155.5733281896	298.30537089441714	507
7.3%	731000	-884143.3729790575	299.21103050942395	507
7.3%	732000	-884474.0660948982	301.3951891467959	507
7.3%	733000	-885503.2133232718	301.34846754794944	507
7.3%	734000	-884517.3713442013	299.17576692422415	507
7.3%	735000	-885762.4813112188	300.28684055064286	508
7.4%	736000	-885740.7898571901	298.8475922918564	508
7.4%	737000	-886580.7560987659	298.8225330775372	508
7.4%	738000	-885037.7355781319	299.5086313525346	508
7.4%	739000	-885877.4790900145	300.8528743603841	508
7.4%	740000	-886076.0957314302	299.73601131054204	507
7.4%	741000	-885237.2691435227	300.9735370271507	507
7.4%	742000	-885130.4809357659	300.244588608011	507
7.4%	743000	-883923.1423587948	299.37431210736935	507
7.4%	744000	-884748.924555615	298.90480181985765	507
7.5%	745000	-885500.2275826717	300.1070447437592	508
7.5%	746000	-884961.8733234471	301.1305303748783	508
7.5%	747000	-885318.2076025307	300.551396732955	508
7.5%	748000	-883887.7810914363	299.7544952976935	508
7.5%	749000	-884618.2332999608	300.6124263276853	508
7.5%	750000	-884115.5279538804	300.22915078599766	507
7.5%	751000	-885944.9838910764	301.9936643541862	507
7.5%	752000	-884919.9877233985	301.4711119843616	507
7.5%	753000	-884928.3440930019	298.6210010189249	507
7.5%	754000	-884115.5503840172	301.83850897437054	507
7.5%	755000	-883934.5711564352	302.3066403189582	508
7.6%	756000	-884435.0664815633	300.448040409746	508
7.6%	757000	-884865.1512843752	301.45744880732803	508
7.6%	758000	-884021.4583800752	301.1150087768454	508
7.6%	759000	-884181.2793185269	301.61599304038833	508
7.6%	760000	-885144.4388116468	299.2198318110243	507
7.6%	761000	-885655.7948152944	298.23963668664857	507
7.6%	762000	-887256.9928550506	300.879909233464	507
7.6%	763000	-885957.1346831955	299.72353453791675	507
7.6%	764000	-883920.0711437222	302.3411206253557	507
7.7%	765000	-883268.5970351626	299.8079221621908	507
7.7%	766000	-885614.9007087667	302.253282692963	508
7.7%	767000	-885892.1064562108	298.0565952673437	508
7.7%	768000	-886981.7791692908	300.1089146936532	508
7.7%	769000	-885134.3892974216	299.28093221249725	508
7.7%	770000	-885040.1440007961	300.5125111971426	507
7.7%	771000	-884334.6459630118	299.6814836344058	507
7.7%	772000	-884160.7984825727	299.60843387512745	507
7.7%	773000	-884459.5876203994	300.19994618731636	507
7.7%	774000	-883782.2374702855	301.2595566403723	507
7.8%	775000	-885072.8732421123	300.6247554947128	507
7.8%	776000	-884535.7351473426	298.63720466463303	507
7.8%	777000	-883977.0360599696	300.4255127679811	508
7.8%	778000	-885427.9749170612	300.36432397146814	508
7.8%	779000	-884841.9017328513	299.8046731701932	508
7.8%	780000	-885431.3812652393	301.8330775107003	507
7.8%	781000	-884483.612764305	302.4676382636952	507
7.8%	782000	-885059.6076919888	298.90751595461273	507
7.8%	783000	-883560.3999561891	301.1495350156218	507
7.8%	784000	-882793.3078801464	298.2486133355246	508
7.8%	785000	-884806.6264312072	299.6170027509984	508
7.9%	786000	-883746.7675281223	300.33102869843555	508
7.9%	787000	-884778.6723697162	298.8441143809076	508
7.9%	788000	-883226.4001918393	299.6419193160214	508
7.9%	789000	-883958.8852751809	300.6540137701003	508
7.9%	790000	-885486.8815488708	300.93260437901597	507
7.9%	791000	-884104.6633171081	299.9830099691113	507
7.9%	792000	-884423.5989108081	299.19188688900874	507
7.9%	793000	-884276.3939346494	300.32184558736736	507
7.9%	794000	-885627.2847261066	301.49973502504156	508
8.0%	795000	-885297.4292828883	300.7412953031126	508
8.0%	796000	-883301.6240967731	298.95527300917485	508
8.0%	797000	-884895.1372446525	299.622716181979	508
8.0%	798000	-883438.025320706	298.825619370554	508
8.0%	799000	-886048.8943949165	300.0210369191449	508
8.0%	800000	-886287.6000186866	297.60956858754435	507
8.0%	801000	-885440.9032919593	297.448342751229	507
8.0%	802000	-885319.7951687919	298.59058906057254	507
8.0%	803000	-884626.0302879671	302.7165750170873	507
8.0%	804000	-884855.3400368402	303.1268997055491	507
8.1%	805000	-883929.3520425265	297.95201890187377	508
8.1%	806000	-884317.3383683725	301.0263312071428	508
8.1%	807000	-885049.0748706935	299.4252990989557	508
8.1%	808000	-884236.1970237545	301.30192270485975	508
8.1%	809000	-884344.393347464	300.0247342323553	508
8.1%	810000	-883169.7930308823	299.4163734625863	507
8.1%	811000	-884192.8099626065	300.0957556860094	507
8.1%	812000	-884357.5954089141	301.62322113250303	507
8.1%	813000	-883724.377672493	301.2470402896329	507
8.1%	814000	-884018.0166938701	298.65286266246505	507
8.2%	815000	-883606.4274223512	301.18031982009694	507
8.2%	816000	-884721.087757898	300.9852147580206	508
8.2%	817000	-884268.0046833884	300.7811602628954	508
8.2%	818000	-884969.6105505666	301.47719466151125	508
8.2%	819000	-883938.7895377884	301.69140387605904	508
8.2%	820000	-883646.7267920361	299.5061975320008	507
8.2%	821000	-884130.6694563641	300.884271102775	507
8.2%	822000	-884441.7266968968	297.9811225268024	507
8.2%	823000	-884358.5803164984	300.75097959203913	507
8.2%	824000	-884684.3530186433	297.9948964085762	507
8.2%	825000	-885037.2645267281	299.82090170417905	507
8.3%	826000	-883935.2377710151	300.5373557400285	507
8.3%	827000	-884579.6764898249	301.2715734859598	508
8.3%	828000	-883013.4136585621	299.3429349875312	508
8.3%	829000	-884366.4047536259	300.8807730532108	508
8.3%	830000	-884811.7269856115	298.41878964755114	507
8.3%	831000	-884793.2338412721	297.9888831146969	507
8.3%	832000	-884519.556232383	300.0203025984298	507
8.3%	833000	-883487.7004044862	300.71198796471464	507
8.3%	834000	-884730.9178114193	298.42394838407904	508
8.3%	835000	-884489.891382521	299.52824192202985	508
8.4%	836000	-885819.1858036313	297.64799547750334	508
8.4%	837000	-885310.2831611405	299.8579310380369	508
8.4%	838000	-884419.9446269036	300.44248776280637	508
8.4%	839000	-886126.6820754381	300.0449957949746	508
8.4%	840000	-884735.769121692	300.9257252762709	507
8.4%	841000	-885761.1194558707	299.1831005552982	507
8.4%	842000	-884282.2424061876	299.8360949830016	507
8.4%	843000	-885849.5766405044	298.9183876740791	507
8.4%	844000	-884492.7614832157	301.61503431338076	508
8.4%	845000	-883679.3669915562	298.93226115344976	508
8.5%	846000	-884023.0718766772	300.62934891323073	508
8.5%	847000	-885521.633275725	301.17691326124356	508
8.5%	848000	-884860.0988066541	300.5082884238218	508
